com.samsung.shealth.tracker.pedometer_day_summary,6212007,5
10033,52fcc8b8-9cf2-4d91-86ce-09bcb363fb32.binning_data.json,5209668,6000,1153,2022-04-27 08:13:05.862,com.sec.android.app.shealth,2022-04-26 07:55:01.955,52fcc8b8-9cf2-4d91-86ce-09bcb363fb32.source_info.json,1.5888153,8277.201,477.5897,8880,VfS0qUERdZ,com.sec.android.app.shealth,0,52fcc8b8-9cf2-4d91-86ce-09bcb363fb32.achievement.json,52fcc8b8-9cf2-4d91-86ce-09bcb363fb32,1650931200000,
10199,93f132e5-20b4-46c1-a342-0f4ff390175f.binning_data.json,5852594,6000,0,2022-04-27 22:08:22.225,com.sec.android.app.shealth,2022-04-27 22:00:01.904,,1.3328995,7800.92,412.37997,10199,3JD7PDJoKB,com.sec.android.app.shealth,0,93f132e5-20b4-46c1-a342-0f4ff390175f.achievement.json,93f132e5-20b4-46c1-a342-0f4ff390175f,1651017600000,
5765,6945d385-f917-4296-acbe-f5cda4e3f1c1.binning_data.json,3254957,6000,0,2022-05-01 22:09:53.314,com.sec.android.app.shealth,2022-04-30 22:00:07.612,,1.350236,4394.961,236.96103,5765,SumqgnI0Fz,com.sec.android.app.shealth,0,6945d385-f917-4296-acbe-f5cda4e3f1c1.achievement.json,6945d385-f917-4296-acbe-f5cda4e3f1c1,1651276800000,
20129,8f8ef74a-cc6a-4471-94d8-d134a38129f7.binning_data.json,10897664,6000,1204,2022-04-20 23:46:51.364,com.sec.android.app.shealth,2022-04-19 22:07:16.653,8f8ef74a-cc6a-4471-94d8-d134a38129f7.source_info.json,1.4565195,15872.66,885.04486,18925,VfS0qUERdZ,com.sec.android.app.shealth,0,8f8ef74a-cc6a-4471-94d8-d134a38129f7.achievement.json,8f8ef74a-cc6a-4471-94d8-d134a38129f7,1650412800000,
4815,a2cb9b08-e40f-4e63-a81e-f68802ee4234.binning_data.json,2813629,6000,6,2022-04-30 22:00:03.159,com.sec.android.app.shealth,2022-04-30 22:00:03.159,,1.3066219,3676.35,195.70999,4809,3JD7PDJoKB,com.sec.android.app.shealth,0,a2cb9b08-e40f-4e63-a81e-f68802ee4234.achievement.json,a2cb9b08-e40f-4e63-a81e-f68802ee4234,1651276800000,
9305,cbd212c7-c1a3-49d1-bd76-47745db9a98e.binning_data.json,4729831,6000,1072,2022-05-03 22:00:04.597,com.sec.android.app.shealth,2022-05-02 22:08:07.161,,1.5695143,7423.5376,418.77972,8233,SumqgnI0Fz,com.sec.android.app.shealth,0,cbd212c7-c1a3-49d1-bd76-47745db9a98e.achievement.json,cbd212c7-c1a3-49d1-bd76-47745db9a98e,1651449600000,
11751,a231cd13-3e6a-435a-b44e-2863178275a5.binning_data.json,6584029,6000,1,2022-04-28 22:00:05.144,com.sec.android.app.shealth,2022-04-27 22:00:05.617,,1.3654193,8989.96,479.43796,11750,SumqgnI0Fz,com.sec.android.app.shealth,0,a231cd13-3e6a-435a-b44e-2863178275a5.achievement.json,a231cd13-3e6a-435a-b44e-2863178275a5,1651017600000,
3733,8f598a0f-2d3d-470e-adf2-2b84ef389168.binning_data.json,2173969,6000,16,2022-04-21 22:00:14.655,com.sec.android.app.shealth,2022-04-20 23:13:08.544,8f598a0f-2d3d-470e-adf2-2b84ef389168.source_info.json,1.3098434,2847.5596,154.25002,3717,VfS0qUERdZ,com.sec.android.app.shealth,0,8f598a0f-2d3d-470e-adf2-2b84ef389168.achievement.json,8f598a0f-2d3d-470e-adf2-2b84ef389168,1650499200000,
8651,a3f0e0d0-3c2c-488d-963b-01f54d316e45.binning_data.json,4626777,6000,471,2022-04-29 22:07:46.048,com.sec.android.app.shealth,2022-04-29 22:07:46.048,,1.491286,6899.8496,373.32996,8180,3JD7PDJoKB,com.sec.android.app.shealth,0,a3f0e0d0-3c2c-488d-963b-01f54d316e45.achievement.json,a3f0e0d0-3c2c-488d-963b-01f54d316e45,1651190400000,
9458,9b37ba7c-8b09-447f-846d-db2720e881e4.binning_data.json,4852129,6000,1103,2022-05-02 22:08:02.238,com.sec.android.app.shealth,2022-05-02 22:08:02.238,,1.6342661,7929.67,451.13998,8355,3JD7PDJoKB,com.sec.android.app.shealth,0,9b37ba7c-8b09-447f-846d-db2720e881e4.achievement.json,9b37ba7c-8b09-447f-846d-db2720e881e4,1651449600000,
13721,b1f53247-01ef-4e32-ae9e-82afa182158d.binning_data.json,7440053,6000,1354,2022-04-22 21:55:07.997,com.sec.android.app.shealth,2022-04-22 08:24:29.579,b1f53247-01ef-4e32-ae9e-82afa182158d.source_info.json,1.5241727,11339.927,655.7897,12367,VfS0qUERdZ,com.sec.android.app.shealth,0,b1f53247-01ef-4e32-ae9e-82afa182158d.achievement.json,b1f53247-01ef-4e32-ae9e-82afa182158d,1650585600000,
9808,333f79c2-bb40-40d3-ba71-28239c95de9f.binning_data.json,5112369,6000,1060,2022-04-30 22:00:07.601,com.sec.android.app.shealth,2022-04-29 22:07:47.734,,1.5207193,7774.478,442.79425,8748,SumqgnI0Fz,com.sec.android.app.shealth,0,333f79c2-bb40-40d3-ba71-28239c95de9f.achievement.json,333f79c2-bb40-40d3-ba71-28239c95de9f,1651190400000,
7930,0f138c5a-8305-4694-9c10-20431f3e3331.binning_data.json,4305208,6000,18,2022-05-04 22:00:04.036,com.sec.android.app.shealth,2022-05-04 22:00:04.036,,1.4255582,6137.3267,322.47256,7912,SumqgnI0Fz,com.sec.android.app.shealth,0,0f138c5a-8305-4694-9c10-20431f3e3331.achievement.json,0f138c5a-8305-4694-9c10-20431f3e3331,1651622400000,
3821,88f29d5c-ae25-4356-9d3d-b25006382e95.binning_data.json,2125908,6000,0,2022-05-01 22:09:50.093,com.sec.android.app.shealth,2022-05-01 22:09:50.093,,1.3845701,2943.47,153.62999,3821,3JD7PDJoKB,com.sec.android.app.shealth,0,88f29d5c-ae25-4356-9d3d-b25006382e95.achievement.json,88f29d5c-ae25-4356-9d3d-b25006382e95,1651363200000,
12193,ac39887c-36c3-4c2b-a613-fe27a143e73a.binning_data.json,6919622,6000,37,2022-04-23 22:37:00.448,com.sec.android.app.shealth,2022-04-22 22:07:13.577,ac39887c-36c3-4c2b-a613-fe27a143e73a.source_info.json,1.3464906,9317.207,498.15973,12156,VfS0qUERdZ,com.sec.android.app.shealth,0,ac39887c-36c3-4c2b-a613-fe27a143e73a.achievement.json,ac39887c-36c3-4c2b-a613-fe27a143e73a,1650672000000,
14152,8abf4625-59d7-4add-bc5b-628c5608fdd4.binning_data.json,7300885,6000,1192,2022-05-07 22:01:25.925,com.sec.android.app.shealth,2022-05-06 22:00:08.433,,1.5338221,11198.26,624.8326,12960,SumqgnI0Fz,com.sec.android.app.shealth,0,8abf4625-59d7-4add-bc5b-628c5608fdd4.achievement.json,8abf4625-59d7-4add-bc5b-628c5608fdd4,1651795200000,
6677,976e620c-67cb-437c-9608-fc35adebc692.binning_data.json,3680157,6000,24,2022-05-04 22:00:02.130,com.sec.android.app.shealth,2022-05-04 22:00:02.130,,1.4047413,5169.669,270.69995,6653,3JD7PDJoKB,com.sec.android.app.shealth,0,976e620c-67cb-437c-9608-fc35adebc692.achievement.json,976e620c-67cb-437c-9608-fc35adebc692,1651622400000,
11527,59b0fe44-80b2-41ef-9f9f-19a8fa5f7360.binning_data.json,6472933,6000,64,2022-05-03 22:00:02.493,com.sec.android.app.shealth,2022-05-03 22:00:02.493,,1.3708775,8873.6,467.71997,11463,3JD7PDJoKB,com.sec.android.app.shealth,0,59b0fe44-80b2-41ef-9f9f-19a8fa5f7360.achievement.json,59b0fe44-80b2-41ef-9f9f-19a8fa5f7360,1651536000000,
17079,2d65a0e9-3153-4e55-b39b-aa133d3e0e66.binning_data.json,9761185,6000,76,2022-04-26 10:43:19.810,com.sec.android.app.shealth,2022-04-23 22:12:53.709,2d65a0e9-3153-4e55-b39b-aa133d3e0e66.source_info.json,1.3426372,13105.73,701.29346,17003,VfS0qUERdZ,com.sec.android.app.shealth,0,2d65a0e9-3153-4e55-b39b-aa133d3e0e66.achievement.json,2d65a0e9-3153-4e55-b39b-aa133d3e0e66,1650758400000,
7389,98fde3d7-835c-4ea3-9cb3-8899e12881ca.binning_data.json,4060919,6000,49,2022-05-02 22:08:07.151,com.sec.android.app.shealth,2022-05-01 22:09:53.349,,1.4018147,5692.656,301.70792,7340,SumqgnI0Fz,com.sec.android.app.shealth,0,98fde3d7-835c-4ea3-9cb3-8899e12881ca.achievement.json,98fde3d7-835c-4ea3-9cb3-8899e12881ca,1651363200000,
13342,b78f7284-badd-47ae-b700-f57f78ebbf38.binning_data.json,7466066,6000,8,2022-04-26 22:45:15.513,com.sec.android.app.shealth,2022-04-24 22:00:47.675,,1.3679538,10213.235,545.25635,13334,SumqgnI0Fz,com.sec.android.app.shealth,0,b78f7284-badd-47ae-b700-f57f78ebbf38.achievement.json,b78f7284-badd-47ae-b700-f57f78ebbf38,1650758400000,
10472,c68d79eb-7796-417b-98f1-90dfd21d8894.binning_data.json,5521132,6000,769,2022-05-06 22:00:06.469,com.sec.android.app.shealth,2022-05-06 22:00:06.469,,1.5350075,8474.9795,466.4,9703,3JD7PDJoKB,com.sec.android.app.shealth,0,c68d79eb-7796-417b-98f1-90dfd21d8894.achievement.json,c68d79eb-7796-417b-98f1-90dfd21d8894,1651795200000,
6765,e13fd969-2c49-4aa0-8897-fa8c2a9a82fe.binning_data.json,3813882,6000,61,2022-05-09 22:06:31.565,com.sec.android.app.shealth,2022-05-08 22:51:26.521,,1.3548399,5167.2,284.08823,6704,SumqgnI0Fz,com.sec.android.app.shealth,0,e13fd969-2c49-4aa0-8897-fa8c2a9a82fe.achievement.json,e13fd969-2c49-4aa0-8897-fa8c2a9a82fe,1651968000000,
7836,6cfd89df-cbdf-456e-b967-8bfb324c7cf2.binning_data.json,4053497,6000,1086,2022-04-26 22:45:08.475,com.sec.android.app.shealth,2022-04-26 22:45:08.475,,1.6218464,6574.15,382.21,6750,3JD7PDJoKB,com.sec.android.app.shealth,0,6cfd89df-cbdf-456e-b967-8bfb324c7cf2.achievement.json,6cfd89df-cbdf-456e-b967-8bfb324c7cf2,1650931200000,
6876,b1047b7a-66e5-4546-8837-424c9870160e.binning_data.json,3929297,6000,60,2022-05-05 22:00:01.481,com.sec.android.app.shealth,2022-05-05 22:00:01.481,,1.3462689,5289.89,282.06,6816,3JD7PDJoKB,com.sec.android.app.shealth,0,b1047b7a-66e5-4546-8837-424c9870160e.achievement.json,b1047b7a-66e5-4546-8837-424c9870160e,1651708800000,
14029,813fceb1-2dfe-41bf-821b-fef485fdb05b.binning_data.json,7366314,6000,1091,2022-05-10 22:00:07.452,com.sec.android.app.shealth,2022-05-10 22:00:07.452,,1.4978734,11033.806,625.0138,12938,SumqgnI0Fz,com.sec.android.app.shealth,0,813fceb1-2dfe-41bf-821b-fef485fdb05b.achievement.json,813fceb1-2dfe-41bf-821b-fef485fdb05b,1652140800000,
9403,3eb2d2ed-1329-42ea-98d5-3808cb8540ca.binning_data.json,5147682,6000,74,2022-05-04 22:00:04.094,com.sec.android.app.shealth,2022-05-03 22:00:04.615,,1.4077996,7246.905,383.82397,9329,SumqgnI0Fz,com.sec.android.app.shealth,0,3eb2d2ed-1329-42ea-98d5-3808cb8540ca.achievement.json,3eb2d2ed-1329-42ea-98d5-3808cb8540ca,1651536000000,
5298,c0ed5e44-a4c0-4ab8-97b7-e7c5bfc16ecd.binning_data.json,3204260,6000,4,2022-05-08 22:51:17.676,com.sec.android.app.shealth,2022-05-08 22:51:17.676,,1.251265,4009.3801,214.43,5294,3JD7PDJoKB,com.sec.android.app.shealth,0,c0ed5e44-a4c0-4ab8-97b7-e7c5bfc16ecd.achievement.json,c0ed5e44-a4c0-4ab8-97b7-e7c5bfc16ecd,1651968000000,
12858,513e5327-3ca2-4734-90af-54a373736279.binning_data.json,7272932,6000,1,2022-04-27 22:06:50.879,com.sec.android.app.shealth,2022-04-27 06:45:09.260,513e5327-3ca2-4734-90af-54a373736279.source_info.json,1.351442,9828.945,522.23926,12857,VfS0qUERdZ,com.sec.android.app.shealth,0,513e5327-3ca2-4734-90af-54a373736279.achievement.json,513e5327-3ca2-4734-90af-54a373736279,1651017600000,
11121,80f122db-8999-443a-a6a1-542f3c3f1840.binning_data.json,6352188,6000,0,2022-05-07 22:01:22.612,com.sec.android.app.shealth,2022-05-07 22:01:22.612,,1.3415077,8521.51,449.33,11121,3JD7PDJoKB,com.sec.android.app.shealth,0,80f122db-8999-443a-a6a1-542f3c3f1840.achievement.json,80f122db-8999-443a-a6a1-542f3c3f1840,1651881600000,
8850,d79c49a7-8686-4f6f-a913-c64f7b13cb33.binning_data.json,4948857,6000,83,2022-05-06 22:00:08.419,com.sec.android.app.shealth,2022-05-05 22:00:03.467,,1.3686185,6773.098,365.55655,8767,SumqgnI0Fz,com.sec.android.app.shealth,0,d79c49a7-8686-4f6f-a913-c64f7b13cb33.achievement.json,d79c49a7-8686-4f6f-a913-c64f7b13cb33,1651708800000,
11744,2b72f0e2-8ff4-466e-8708-f543608350c0.binning_data.json,6772273,6000,1,2022-04-29 00:38:06.750,com.sec.android.app.shealth,2022-04-27 22:06:50.594,2b72f0e2-8ff4-466e-8708-f543608350c0.source_info.json,1.3180755,8926.368,479.08157,11743,VfS0qUERdZ,com.sec.android.app.shealth,0,2b72f0e2-8ff4-466e-8708-f543608350c0.achievement.json,2b72f0e2-8ff4-466e-8708-f543608350c0,1651104000000,
9329,d42c5a6d-b92d-4b6d-9809-2dcf16668987.binning_data.json,5261738,6000,3,2022-05-10 22:00:07.352,com.sec.android.app.shealth,2022-05-09 22:06:31.615,,1.3521805,7114.821,389.42343,9326,SumqgnI0Fz,com.sec.android.app.shealth,0,d42c5a6d-b92d-4b6d-9809-2dcf16668987.achievement.json,d42c5a6d-b92d-4b6d-9809-2dcf16668987,1652054400000,
11982,a1747ab4-c1e8-49c2-96dd-58d0aacf7319.binning_data.json,6323394,6000,1100,2022-05-10 22:00:04.699,com.sec.android.app.shealth,2022-05-09 22:06:27.394,,1.577371,9974.339,566.6499,10882,3JD7PDJoKB,com.sec.android.app.shealth,0,a1747ab4-c1e8-49c2-96dd-58d0aacf7319.achievement.json,a1747ab4-c1e8-49c2-96dd-58d0aacf7319,1652140800000,
11235,76fa3c0f-b369-41fd-a2ec-a6ae300a8b93.binning_data.json,5897524,6000,1087,2022-04-30 00:41:53.771,com.sec.android.app.shealth,2022-04-28 22:08:30.445,76fa3c0f-b369-41fd-a2ec-a6ae300a8b93.source_info.json,1.5079814,8893.357,501.72067,10148,VfS0qUERdZ,com.sec.android.app.shealth,0,76fa3c0f-b369-41fd-a2ec-a6ae300a8b93.achievement.json,76fa3c0f-b369-41fd-a2ec-a6ae300a8b93,1651190400000,
14034,5cc6e986-e864-452b-a9e7-9bc1d13692e2.binning_data.json,7846328,6000,21,2022-05-08 22:51:26.650,com.sec.android.app.shealth,2022-05-07 22:01:26.043,,1.3699551,10749.118,574.7902,14013,SumqgnI0Fz,com.sec.android.app.shealth,0,5cc6e986-e864-452b-a9e7-9bc1d13692e2.achievement.json,5cc6e986-e864-452b-a9e7-9bc1d13692e2,1651881600000,
4975,2139a209-d224-437c-a59e-e2f26ba84438.binning_data.json,2822210,6000,16,2022-05-14 00:48:41.348,com.sec.android.app.shealth,2022-05-13 06:00:03.437,2139a209-d224-437c-a59e-e2f26ba84438.source_info.json,1.3473859,3802.6064,204.21187,4959,VfS0qUERdZ,com.sec.android.app.shealth,0,2139a209-d224-437c-a59e-e2f26ba84438.achievement.json,2139a209-d224-437c-a59e-e2f26ba84438,1652400000000,
431,cc01902c-e28e-4be9-ab66-790ed266324c.binning_data.json,259754,6000,4,2022-05-12 22:00:01.842,com.sec.android.app.shealth,2022-05-12 22:00:01.842,,1.2628869,328.04,18.33,427,3JD7PDJoKB,com.sec.android.app.shealth,0,cc01902c-e28e-4be9-ab66-790ed266324c.achievement.json,cc01902c-e28e-4be9-ab66-790ed266324c,1652313600000,
7740,2d659604-aadb-42e1-b5e2-992d96bc55eb.binning_data.json,4511268,6000,0,2022-05-09 22:06:27.651,com.sec.android.app.shealth,2022-05-09 22:06:27.651,,1.3074127,5898.09,315.74,7740,3JD7PDJoKB,com.sec.android.app.shealth,0,2d659604-aadb-42e1-b5e2-992d96bc55eb.achievement.json,2d659604-aadb-42e1-b5e2-992d96bc55eb,1652054400000,
573,d07d799f-eed9-442e-a7cb-a85bc852d76d.binning_data.json,355226,6000,0,2022-05-15 19:50:22.259,com.sec.android.app.shealth,2022-05-14 22:36:13.012,d07d799f-eed9-442e-a7cb-a85bc852d76d.source_info.json,1.2191923,433.09,24.16,573,VfS0qUERdZ,com.sec.android.app.shealth,0,d07d799f-eed9-442e-a7cb-a85bc852d76d.achievement.json,d07d799f-eed9-442e-a7cb-a85bc852d76d,1652572800000,
2528,93ea60db-7547-4910-9704-18dde497e873.binning_data.json,1424030,6000,0,2022-05-11 22:00:01.983,com.sec.android.app.shealth,2022-05-11 22:00:01.983,,1.3621544,1939.75,102.979996,2528,3JD7PDJoKB,com.sec.android.app.shealth,0,93ea60db-7547-4910-9704-18dde497e873.achievement.json,93ea60db-7547-4910-9704-18dde497e873,1652227200000,
7659,b5474201-1e39-4102-b4f9-004bb3df1a7d.binning_data.json,4233742,6000,43,2022-05-02 15:53:37.059,com.sec.android.app.shealth,2022-04-30 22:18:34.073,b5474201-1e39-4102-b4f9-004bb3df1a7d.source_info.json,1.3900894,5885.281,312.0734,7616,VfS0qUERdZ,com.sec.android.app.shealth,0,b5474201-1e39-4102-b4f9-004bb3df1a7d.achievement.json,b5474201-1e39-4102-b4f9-004bb3df1a7d,1651363200000,
6661,389834b8-29ec-44e1-b37b-34a23cd292ee.binning_data.json,3809193,6000,6,2022-05-01 00:18:18.834,com.sec.android.app.shealth,2022-04-29 22:40:13.405,389834b8-29ec-44e1-b37b-34a23cd292ee.source_info.json,1.3341283,5081.953,272.3707,6655,VfS0qUERdZ,com.sec.android.app.shealth,0,389834b8-29ec-44e1-b37b-34a23cd292ee.achievement.json,389834b8-29ec-44e1-b37b-34a23cd292ee,1651276800000,
263,ac5159ac-caed-4bbe-973d-7982b657e7d1.binning_data.json,151383,6000,0,2022-05-14 22:04:54.788,com.sec.android.app.shealth,2022-05-14 22:04:54.788,,1.308654,198.10875,11.310215,263,SumqgnI0Fz,com.sec.android.app.shealth,0,ac5159ac-caed-4bbe-973d-7982b657e7d1.achievement.json,ac5159ac-caed-4bbe-973d-7982b657e7d1,1652486400000,
3163,366cf7ee-94d6-4f7f-a724-367fa426e6eb.binning_data.json,1736741,6000,19,2022-05-12 22:00:03.897,com.sec.android.app.shealth,2022-05-11 22:00:05.846,,1.4052309,2440.5227,130.86182,3144,SumqgnI0Fz,com.sec.android.app.shealth,0,366cf7ee-94d6-4f7f-a724-367fa426e6eb.achievement.json,366cf7ee-94d6-4f7f-a724-367fa426e6eb,1652227200000,
13633,a770e76e-d000-4060-a52d-1353eacfb525.binning_data.json,7565106,6000,77,2022-05-04 07:55:24.062,com.sec.android.app.shealth,2022-05-02 23:15:01.051,a770e76e-d000-4060-a52d-1353eacfb525.source_info.json,1.3882722,10502.428,555.0627,13556,VfS0qUERdZ,com.sec.android.app.shealth,0,a770e76e-d000-4060-a52d-1353eacfb525.achievement.json,a770e76e-d000-4060-a52d-1353eacfb525,1651536000000,
603,041a8bfe-5a21-4533-bfc5-a31ae1579472.binning_data.json,357933,6000,0,2022-05-14 17:01:30.260,com.sec.android.app.shealth,2022-05-14 00:03:53.979,041a8bfe-5a21-4533-bfc5-a31ae1579472.source_info.json,1.2704015,454.71875,25.500216,603,VfS0qUERdZ,com.sec.android.app.shealth,0,041a8bfe-5a21-4533-bfc5-a31ae1579472.achievement.json,041a8bfe-5a21-4533-bfc5-a31ae1579472,1652486400000,
9689,1fa9611e-3bd6-4681-876e-2655fb33af7c.binning_data.json,5453497,6000,83,2022-05-05 23:50:41.598,com.sec.android.app.shealth,2022-05-04 23:09:51.831,1fa9611e-3bd6-4681-876e-2655fb33af7c.source_info.json,1.3598428,7415.899,399.1051,9606,VfS0qUERdZ,com.sec.android.app.shealth,0,1fa9611e-3bd6-4681-876e-2655fb33af7c.achievement.json,1fa9611e-3bd6-4681-876e-2655fb33af7c,1651708800000,
446,2ff4550b-3b34-4ddd-ac6c-6702a90aac5a.binning_data.json,269818,6000,0,2022-05-16 22:00:01.831,com.sec.android.app.shealth,2022-05-15 22:14:18.761,,1.2453564,336.02,18.68,446,3JD7PDJoKB,com.sec.android.app.shealth,0,2ff4550b-3b34-4ddd-ac6c-6702a90aac5a.achievement.json,2ff4550b-3b34-4ddd-ac6c-6702a90aac5a,1652659200000,
4475,b8075a86-30c2-4584-acfe-6761b41b831c.binning_data.json,2481354,6000,16,2022-05-14 22:04:54.704,com.sec.android.app.shealth,2022-05-13 22:00:03.542,,1.3863484,3440.0215,183.82318,4459,SumqgnI0Fz,com.sec.android.app.shealth,0,b8075a86-30c2-4584-acfe-6761b41b831c.achievement.json,b8075a86-30c2-4584-acfe-6761b41b831c,1652400000000,
14916,403e040a-596d-4dbd-8e87-37e42294c5a8.binning_data.json,8432528,6000,21,2022-05-07 23:37:25.800,com.sec.android.app.shealth,2022-05-06 22:01:27.961,403e040a-596d-4dbd-8e87-37e42294c5a8.source_info.json,1.3523616,11403.827,607.37836,14895,VfS0qUERdZ,com.sec.android.app.shealth,0,403e040a-596d-4dbd-8e87-37e42294c5a8.achievement.json,403e040a-596d-4dbd-8e87-37e42294c5a8,1651881600000,
242,bc22c818-b6b0-4445-86a3-38cc54613a4e.binning_data.json,150742,6000,0,2022-05-17 22:00:01.901,com.sec.android.app.shealth,2022-05-17 22:00:01.901,,1.2115353,182.63,10.17,242,3JD7PDJoKB,com.sec.android.app.shealth,0,bc22c818-b6b0-4445-86a3-38cc54613a4e.achievement.json,bc22c818-b6b0-4445-86a3-38cc54613a4e,1652745600000,
1179,b74dca2c-5323-4a3e-b588-14ce97dd05ba.binning_data.json,646223,6000,10,2022-05-18 21:33:07.920,com.sec.android.app.shealth,2022-05-17 22:30:24.612,b74dca2c-5323-4a3e-b588-14ce97dd05ba.source_info.json,1.4154273,914.6825,50.22037,1169,VfS0qUERdZ,com.sec.android.app.shealth,0,b74dca2c-5323-4a3e-b588-14ce97dd05ba.achievement.json,b74dca2c-5323-4a3e-b588-14ce97dd05ba,1652832000000,
10189,58526602-70e3-4215-829c-f275f26bba40.binning_data.json,5821872,6000,3,2022-05-10 06:54:01.219,com.sec.android.app.shealth,2022-05-08 23:03:01.626,58526602-70e3-4215-829c-f275f26bba40.source_info.json,1.3339036,7765.8154,420.77307,10186,VfS0qUERdZ,com.sec.android.app.shealth,0,58526602-70e3-4215-829c-f275f26bba40.achievement.json,58526602-70e3-4215-829c-f275f26bba40,1652054400000,
1624,3c39d6d3-a987-4a10-b477-33f1fb6ea8b3.binning_data.json,893671,6000,43,2022-05-19 22:43:02.689,com.sec.android.app.shealth,2022-05-19 06:15:05.590,3c39d6d3-a987-4a10-b477-33f1fb6ea8b3.source_info.json,1.4014348,1252.4225,70.10002,1581,VfS0qUERdZ,com.sec.android.app.shealth,0,3c39d6d3-a987-4a10-b477-33f1fb6ea8b3.achievement.json,3c39d6d3-a987-4a10-b477-33f1fb6ea8b3,1652918400000,
10922,b0ccad90-ab38-43a0-874e-e2e5c4e3a5a7.binning_data.json,5596504,6000,1162,2022-05-02 23:21:57.424,com.sec.android.app.shealth,2022-05-01 22:25:41.431,b0ccad90-ab38-43a0-874e-e2e5c4e3a5a7.source_info.json,1.6207266,9070.404,515.2743,9760,VfS0qUERdZ,com.sec.android.app.shealth,0,b0ccad90-ab38-43a0-874e-e2e5c4e3a5a7.achievement.json,b0ccad90-ab38-43a0-874e-e2e5c4e3a5a7,1651449600000,
1356,c47428d4-412f-4e43-ad1d-650b751e5af2.binning_data.json,714655,6000,43,2022-05-20 22:48:42.424,com.sec.android.app.shealth,2022-05-19 22:00:03.670,,1.4766601,1055.3035,58.749943,1313,SumqgnI0Fz,com.sec.android.app.shealth,0,c47428d4-412f-4e43-ad1d-650b751e5af2.achievement.json,c47428d4-412f-4e43-ad1d-650b751e5af2,1652918400000,
573,be7ea015-2527-443e-b2f7-842a7d0548b0.binning_data.json,355226,6000,0,2022-05-15 22:14:18.072,com.sec.android.app.shealth,2022-05-15 22:14:18.072,,1.2191923,433.09,24.16,573,3JD7PDJoKB,com.sec.android.app.shealth,0,be7ea015-2527-443e-b2f7-842a7d0548b0.achievement.json,be7ea015-2527-443e-b2f7-842a7d0548b0,1652572800000,
11934,c70ee98e-8b67-452d-9cc3-663d47daa3d1.binning_data.json,6216875,6000,1073,2022-05-21 07:36:14.154,com.sec.android.app.shealth,2022-05-19 22:32:52.298,c70ee98e-8b67-452d-9cc3-663d47daa3d1.source_info.json,1.5249655,9480.521,542.7102,10861,VfS0qUERdZ,com.sec.android.app.shealth,0,c70ee98e-8b67-452d-9cc3-663d47daa3d1.achievement.json,c70ee98e-8b67-452d-9cc3-663d47daa3d1,1653004800000,
