com.samsung.shealth.tracker.pedometer_day_summary,6212007,5
3642,753620a9-f52c-4285-9ce4-0972c50ae4e4.binning_data.json,2028381,6000,19,2022-05-11 22:15:17.113,com.sec.android.app.shealth,2022-05-11 07:27:02.947,753620a9-f52c-4285-9ce4-0972c50ae4e4.source_info.json,1.3788137,2796.7605,150.5115,3623,VfS0qUERdZ,com.sec.android.app.shealth,0,753620a9-f52c-4285-9ce4-0972c50ae4e4.achievement.json,753620a9-f52c-4285-9ce4-0972c50ae4e4,1652227200000,
7248,8cf5aea6-47fa-4d83-8146-0fe79ecd521a.binning_data.json,4161705,6000,1,2022-05-22 22:00:09.271,com.sec.android.app.shealth,2022-05-21 22:00:04.116,,1.321552,5499.9106,299.99936,7247,SumqgnI0Fz,com.sec.android.app.shealth,0,8cf5aea6-47fa-4d83-8146-0fe79ecd521a.achievement.json,8cf5aea6-47fa-4d83-8146-0fe79ecd521a,1653091200000,
988,ac331a2c-fdd4-459b-9bc1-937cba10e94e.binning_data.json,527680,6000,7,2022-05-18 22:00:03.427,com.sec.android.app.shealth,2022-05-18 22:00:03.427,,1.4502395,765.2625,41.760372,981,SumqgnI0Fz,com.sec.android.app.shealth,0,ac331a2c-fdd4-459b-9bc1-937cba10e94e.achievement.json,ac331a2c-fdd4-459b-9bc1-937cba10e94e,1652832000000,
3877,da15c601-2e1c-4d92-957b-515d43c15482.binning_data.json,2216606,6000,0,2022-05-13 22:00:02.350,com.sec.android.app.shealth,2022-05-13 22:00:02.350,,1.335672,2960.66,156.99998,3877,3JD7PDJoKB,com.sec.android.app.shealth,0,da15c601-2e1c-4d92-957b-515d43c15482.achievement.json,da15c601-2e1c-4d92-957b-515d43c15482,1652400000000,
11529,7db6bf51-2f63-4780-b919-81d3fae6f68b.binning_data.json,6679309,6000,96,2022-05-23 08:26:08.527,com.sec.android.app.shealth,2022-05-21 22:11:29.155,7db6bf51-2f63-4780-b919-81d3fae6f68b.source_info.json,1.3104522,8752.915,480.36954,11433,VfS0qUERdZ,com.sec.android.app.shealth,0,7db6bf51-2f63-4780-b919-81d3fae6f68b.achievement.json,7db6bf51-2f63-4780-b919-81d3fae6f68b,1653177600000,
8338,f801b682-877f-4a1b-abc1-8c5523861bfb.binning_data.json,4282369,6000,1076,2022-05-24 22:00:06.025,com.sec.android.app.shealth,2022-05-23 22:00:24.142,,1.5527816,6649.585,397.18512,7262,SumqgnI0Fz,com.sec.android.app.shealth,0,f801b682-877f-4a1b-abc1-8c5523861bfb.achievement.json,f801b682-877f-4a1b-abc1-8c5523861bfb,1653264000000,
8024,b6b72809-54ad-4ff4-a3fb-a6770e30c219.binning_data.json,4649712,6000,2,2022-05-21 23:22:03.623,com.sec.android.app.shealth,2022-05-21 06:55:38.897,b6b72809-54ad-4ff4-a3fb-a6770e30c219.source_info.json,1.3103566,6092.7817,332.43936,8022,VfS0qUERdZ,com.sec.android.app.shealth,0,b6b72809-54ad-4ff4-a3fb-a6770e30c219.achievement.json,b6b72809-54ad-4ff4-a3fb-a6770e30c219,1653091200000,
10628,fc0d909b-42ba-4801-a509-c60169f63215.binning_data.json,5510335,6000,1079,2022-05-21 22:00:05.321,com.sec.android.app.shealth,2022-05-20 22:48:42.444,,1.5257754,8407.534,487.02072,9549,SumqgnI0Fz,com.sec.android.app.shealth,0,fc0d909b-42ba-4801-a509-c60169f63215.achievement.json,fc0d909b-42ba-4801-a509-c60169f63215,1653004800000,
8630,b1b05fa7-9460-4dd0-a98e-b280c8fdf5cb.binning_data.json,4716009,6000,18,2022-05-04 20:43:42.536,com.sec.android.app.shealth,2022-05-04 07:16:30.335,b1b05fa7-9460-4dd0-a98e-b280c8fdf5cb.source_info.json,1.4139509,6668.2065,351.13675,8612,VfS0qUERdZ,com.sec.android.app.shealth,0,b1b05fa7-9460-4dd0-a98e-b280c8fdf5cb.achievement.json,b1b05fa7-9460-4dd0-a98e-b280c8fdf5cb,1651622400000,
446,7b7b313e-2af5-4c97-aaa7-26a09b956878.binning_data.json,269818,6000,0,2022-05-16 20:52:22.853,com.sec.android.app.shealth,2022-05-15 22:14:10.940,7b7b313e-2af5-4c97-aaa7-26a09b956878.source_info.json,1.2453564,336.02,18.68,446,VfS0qUERdZ,com.sec.android.app.shealth,0,7b7b313e-2af5-4c97-aaa7-26a09b956878.achievement.json,7b7b313e-2af5-4c97-aaa7-26a09b956878,1652659200000,
9764,62af74e0-1450-4b77-9e85-c75f0ed66700.binning_data.json,5536135,6000,47,2022-05-25 00:44:41.802,com.sec.android.app.shealth,2022-05-24 05:46:13.768,62af74e0-1450-4b77-9e85-c75f0ed66700.source_info.json,1.3516816,7483.092,407.95132,9717,VfS0qUERdZ,com.sec.android.app.shealth,0,62af74e0-1450-4b77-9e85-c75f0ed66700.achievement.json,62af74e0-1450-4b77-9e85-c75f0ed66700,1653350400000,
10992,17921b54-ab2f-4a84-a09a-a378a594ce1d.binning_data.json,6220062,6000,25,2022-05-26 22:00:07.080,com.sec.android.app.shealth,2022-05-25 22:00:05.170,,1.348218,8385.999,457.31445,10967,SumqgnI0Fz,com.sec.android.app.shealth,0,17921b54-ab2f-4a84-a09a-a378a594ce1d.achievement.json,17921b54-ab2f-4a84-a09a-a378a594ce1d,1653436800000,
15590,beb693a2-6511-44ae-bafb-20bc84fd180e.binning_data.json,8089474,6000,1228,2022-05-06 22:16:24.365,com.sec.android.app.shealth,2022-05-06 07:12:48.476,beb693a2-6511-44ae-bafb-20bc84fd180e.source_info.json,1.526588,12349.294,686.2766,14362,VfS0qUERdZ,com.sec.android.app.shealth,0,beb693a2-6511-44ae-bafb-20bc84fd180e.achievement.json,beb693a2-6511-44ae-bafb-20bc84fd180e,1651795200000,
495,1b1a4b30-09c1-4d39-b87b-ea96dd573a88.binning_data.json,293397,6000,3,2022-05-18 22:00:01.668,com.sec.android.app.shealth,2022-05-18 22:00:01.668,,1.2991232,381.16,21.070002,492,3JD7PDJoKB,com.sec.android.app.shealth,0,1b1a4b30-09c1-4d39-b87b-ea96dd573a88.achievement.json,1b1a4b30-09c1-4d39-b87b-ea96dd573a88,1652832000000,
17212,806ae516-3253-4d4c-a14d-0806415b87da.binning_data.json,9171982,6000,1113,2022-05-28 22:59:44.217,com.sec.android.app.shealth,2022-05-27 22:18:03.715,,1.4679358,13463.881,758.3233,16099,SumqgnI0Fz,com.sec.android.app.shealth,0,806ae516-3253-4d4c-a14d-0806415b87da.achievement.json,806ae516-3253-4d4c-a14d-0806415b87da,1653609600000,
7405,694842b5-a468-4299-98df-3e6ba3434dad.binning_data.json,4236496,6000,65,2022-05-08 23:09:45.997,com.sec.android.app.shealth,2022-05-07 23:37:25.310,694842b5-a468-4299-98df-3e6ba3434dad.source_info.json,1.3335726,5649.6753,307.20688,7340,VfS0qUERdZ,com.sec.android.app.shealth,0,694842b5-a468-4299-98df-3e6ba3434dad.achievement.json,694842b5-a468-4299-98df-3e6ba3434dad,1651968000000,
9362,b6a622e1-08df-476d-b336-8e6d7bf78b62.binning_data.json,4883678,6000,1000,2022-05-20 22:48:36.835,com.sec.android.app.shealth,2022-05-20 22:48:36.835,,1.5907415,7768.67,444.46994,8362,3JD7PDJoKB,com.sec.android.app.shealth,0,b6a622e1-08df-476d-b336-8e6d7bf78b62.achievement.json,b6a622e1-08df-476d-b336-8e6d7bf78b62,1653004800000,
9448,1f516b5b-3b2a-4afb-a2e3-dec957c55f74.binning_data.json,5670836,6000,19,2022-05-29 22:00:02.553,com.sec.android.app.shealth,2022-05-29 22:00:02.553,,1.2647727,7172.32,386.36996,9429,3JD7PDJoKB,com.sec.android.app.shealth,0,1f516b5b-3b2a-4afb-a2e3-dec957c55f74.achievement.json,1f516b5b-3b2a-4afb-a2e3-dec957c55f74,1653782400000,
10413,3fb533b6-787a-4198-965e-c41cf0d9b208.binning_data.json,5980769,6000,99,2022-05-23 22:00:24.141,com.sec.android.app.shealth,2022-05-22 22:00:09.424,,1.3212153,7901.883,437.3395,10314,SumqgnI0Fz,com.sec.android.app.shealth,0,3fb533b6-787a-4198-965e-c41cf0d9b208.achievement.json,3fb533b6-787a-4198-965e-c41cf0d9b208,1653177600000,
9724,354548a6-b95f-4878-9705-8a315bbd3a5e.binning_data.json,5048874,6000,1118,2022-05-24 00:18:45.115,com.sec.android.app.shealth,2022-05-23 06:29:37.088,354548a6-b95f-4878-9705-8a315bbd3a5e.source_info.json,1.5718329,7935.987,462.35165,8606,VfS0qUERdZ,com.sec.android.app.shealth,0,354548a6-b95f-4878-9705-8a315bbd3a5e.achievement.json,354548a6-b95f-4878-9705-8a315bbd3a5e,1653264000000,
8552,7b5d3672-8646-4bbb-8ce4-e19d97c3b140.binning_data.json,5077878,6000,0,2022-05-22 22:00:07.594,com.sec.android.app.shealth,2022-05-22 22:00:07.594,,1.2779313,6489.18,350.15,8552,3JD7PDJoKB,com.sec.android.app.shealth,0,7b5d3672-8646-4bbb-8ce4-e19d97c3b140.achievement.json,7b5d3672-8646-4bbb-8ce4-e19d97c3b140,1653177600000,
15558,254efa7b-360f-4a01-b8e3-c3f8aee60483.binning_data.json,8218361,6000,1158,2022-05-10 21:04:12.361,com.sec.android.app.shealth,2022-05-09 22:06:31.161,254efa7b-360f-4a01-b8e3-c3f8aee60483.source_info.json,1.5401117,12657.193,715.15454,14400,VfS0qUERdZ,com.sec.android.app.shealth,0,254efa7b-360f-4a01-b8e3-c3f8aee60483.achievement.json,254efa7b-360f-4a01-b8e3-c3f8aee60483,1652140800000,
8338,1382d40d-84d9-438b-876c-1e490d89ee7b.binning_data.json,4678170,6000,32,2022-05-25 22:00:05.154,com.sec.android.app.shealth,2022-05-24 22:00:06.117,,1.365119,6386.2583,349.07208,8306,SumqgnI0Fz,com.sec.android.app.shealth,0,1382d40d-84d9-438b-876c-1e490d89ee7b.achievement.json,1382d40d-84d9-438b-876c-1e490d89ee7b,1653350400000,
553,565c0733-e9a4-45a5-8747-18a01805f9f8.binning_data.json,336973,6000,0,2022-06-01 22:00:04.136,com.sec.android.app.shealth,2022-05-31 22:00:06.804,,0.98509496,331.95062,21.019356,553,SumqgnI0Fz,com.sec.android.app.shealth,0,565c0733-e9a4-45a5-8747-18a01805f9f8.achievement.json,565c0733-e9a4-45a5-8747-18a01805f9f8,1653955200000,
11027,3329e5f4-f347-4c54-bb12-ebdb74631ac9.binning_data.json,6363623,6000,19,2022-05-26 21:15:09.238,com.sec.android.app.shealth,2022-05-25 22:06:02.806,3329e5f4-f347-4c54-bb12-ebdb74631ac9.source_info.json,1.3194568,8396.526,453.2831,11008,VfS0qUERdZ,com.sec.android.app.shealth,0,3329e5f4-f347-4c54-bb12-ebdb74631ac9.achievement.json,3329e5f4-f347-4c54-bb12-ebdb74631ac9,1653523200000,
8039,e3c8e9e3-09d4-407b-ba71-c7aa43128cad.binning_data.json,4578983,6000,15,2022-05-24 22:00:04.193,com.sec.android.app.shealth,2022-05-24 22:00:04.193,,1.3474607,6170.0,330.00998,8024,3JD7PDJoKB,com.sec.android.app.shealth,0,e3c8e9e3-09d4-407b-ba71-c7aa43128cad.achievement.json,e3c8e9e3-09d4-407b-ba71-c7aa43128cad,1653350400000,
12559,f0aa6e61-e0ab-4e1c-b847-cefa1b607ee3.binning_data.json,7184244,6000,5,2022-05-25 22:07:19.492,com.sec.android.app.shealth,2022-05-25 05:41:50.832,f0aa6e61-e0ab-4e1c-b847-cefa1b607ee3.source_info.json,1.3338656,9582.818,518.0736,12554,VfS0qUERdZ,com.sec.android.app.shealth,0,f0aa6e61-e0ab-4e1c-b847-cefa1b607ee3.achievement.json,f0aa6e61-e0ab-4e1c-b847-cefa1b607ee3,1653436800000,
9397,43edf970-1d32-435c-becc-e74c594c8170.binning_data.json,5333442,6000,19,2022-05-26 22:00:07.129,com.sec.android.app.shealth,2022-05-26 22:00:07.129,,1.343701,7166.5522,388.1575,9378,SumqgnI0Fz,com.sec.android.app.shealth,0,43edf970-1d32-435c-becc-e74c594c8170.achievement.json,43edf970-1d32-435c-becc-e74c594c8170,1653523200000,
7872,89880732-5ade-4025-b6d2-021856c7350b.binning_data.json,4509291,6000,16,2022-06-03 22:00:07.596,com.sec.android.app.shealth,2022-06-02 22:00:09.521,,1.0739914,4842.94,284.63467,7856,SumqgnI0Fz,com.sec.android.app.shealth,0,89880732-5ade-4025-b6d2-021856c7350b.achievement.json,89880732-5ade-4025-b6d2-021856c7350b,1654128000000,
9454,b2e3fab0-4151-49d9-adcb-28186e628954.binning_data.json,5512816,6000,6,2022-05-26 22:00:03.134,com.sec.android.app.shealth,2022-05-26 22:00:03.134,,1.3084219,7213.09,385.86,9448,3JD7PDJoKB,com.sec.android.app.shealth,0,b2e3fab0-4151-49d9-adcb-28186e628954.achievement.json,b2e3fab0-4151-49d9-adcb-28186e628954,1653523200000,
431,dc2b2691-986b-4dd5-8b70-80ad83dfb98a.binning_data.json,259754,6000,4,2022-05-12 21:06:37.725,com.sec.android.app.shealth,2022-05-12 05:24:43.741,dc2b2691-986b-4dd5-8b70-80ad83dfb98a.source_info.json,1.2628869,328.04,18.33,427,VfS0qUERdZ,com.sec.android.app.shealth,0,dc2b2691-986b-4dd5-8b70-80ad83dfb98a.achievement.json,dc2b2691-986b-4dd5-8b70-80ad83dfb98a,1652313600000,
24595,fa2102a0-08d7-462f-aeea-ebf9c5079d4c.binning_data.json,14907605,6000,0,2022-05-28 22:59:42.271,com.sec.android.app.shealth,2022-05-28 22:59:42.271,,1.2441113,18546.719,993.1099,24595,3JD7PDJoKB,com.sec.android.app.shealth,0,fa2102a0-08d7-462f-aeea-ebf9c5079d4c.achievement.json,fa2102a0-08d7-462f-aeea-ebf9c5079d4c,1653696000000,
19591,0df3ab78-91ed-4767-92c1-f4f8be749821.binning_data.json,10588460,6000,1143,2022-05-27 23:58:34.181,com.sec.android.app.shealth,2022-05-27 07:06:23.951,0df3ab78-91ed-4767-92c1-f4f8be749821.source_info.json,1.4886763,15762.789,881.7756,18448,VfS0qUERdZ,com.sec.android.app.shealth,0,0df3ab78-91ed-4767-92c1-f4f8be749821.achievement.json,0df3ab78-91ed-4767-92c1-f4f8be749821,1653609600000,
28016,d9a7b9de-b96e-42eb-8f78-e6c2aa346f25.binning_data.json,16288941,6000,0,2022-05-28 22:51:36.099,com.sec.android.app.shealth,2022-05-27 23:41:08.471,d9a7b9de-b96e-42eb-8f78-e6c2aa346f25.source_info.json,1.2427095,20242.424,1129.0721,28016,VfS0qUERdZ,com.sec.android.app.shealth,0,d9a7b9de-b96e-42eb-8f78-e6c2aa346f25.achievement.json,d9a7b9de-b96e-42eb-8f78-e6c2aa346f25,1653696000000,
11028,ef6dc8a4-996b-4a9b-b49e-73e3019f3c5b.binning_data.json,6439270,6000,2,2022-06-05 22:00:05.218,com.sec.android.app.shealth,2022-06-04 22:00:06.799,,1.0431141,6716.8936,403.72577,11026,SumqgnI0Fz,com.sec.android.app.shealth,0,ef6dc8a4-996b-4a9b-b49e-73e3019f3c5b.achievement.json,ef6dc8a4-996b-4a9b-b49e-73e3019f3c5b,1654300800000,
361,79e6435a-5bdd-4329-b307-460f1bfa3d41.binning_data.json,220873,6000,0,2022-05-14 22:04:52.127,com.sec.android.app.shealth,2022-05-14 22:04:52.127,,1.2302504,271.73,15.099999,361,3JD7PDJoKB,com.sec.android.app.shealth,0,79e6435a-5bdd-4329-b307-460f1bfa3d41.achievement.json,79e6435a-5bdd-4329-b307-460f1bfa3d41,1652486400000,
11284,47331d3f-74c7-4b87-a689-12f855cf4cb1.binning_data.json,6334565,6000,14,2022-05-31 22:00:06.825,com.sec.android.app.shealth,2022-05-30 22:00:06.796,,1.0996274,6965.661,427.77936,11270,SumqgnI0Fz,com.sec.android.app.shealth,0,47331d3f-74c7-4b87-a689-12f855cf4cb1.achievement.json,47331d3f-74c7-4b87-a689-12f855cf4cb1,1653868800000,
15648,b5ab5987-d4d7-49a2-90b3-ec927ce05643.binning_data.json,8757978,6000,0,2022-05-30 02:14:34.956,com.sec.android.app.shealth,2022-05-28 22:51:35.292,b5ab5987-d4d7-49a2-90b3-ec927ce05643.source_info.json,1.2076482,10576.556,607.1007,15648,VfS0qUERdZ,com.sec.android.app.shealth,0,b5ab5987-d4d7-49a2-90b3-ec927ce05643.achievement.json,b5ab5987-d4d7-49a2-90b3-ec927ce05643,1653782400000,
14480,88888e6d-d868-42bc-8bd7-90d680742a34.binning_data.json,7980298,6000,7,2022-05-30 22:00:06.812,com.sec.android.app.shealth,2022-05-28 22:59:44.194,,1.149697,9174.926,548.66016,14473,SumqgnI0Fz,com.sec.android.app.shealth,0,88888e6d-d868-42bc-8bd7-90d680742a34.achievement.json,88888e6d-d868-42bc-8bd7-90d680742a34,1653782400000,
13,fb744ea2-326f-4d71-8c45-d7ee1c63bee8.binning_data.json,7856,6000,0,2022-06-06 22:00:08.056,com.sec.android.app.shealth,2022-06-06 22:00:08.056,,1.0234133,8.040039,0.4699707,13,SumqgnI0Fz,com.sec.android.app.shealth,0,fb744ea2-326f-4d71-8c45-d7ee1c63bee8.achievement.json,fb744ea2-326f-4d71-8c45-d7ee1c63bee8,1654473600000,
12267,67b17f5b-f4c4-4404-973e-f37b74920e00.binning_data.json,6896572,6000,23,2022-05-31 02:34:22.211,com.sec.android.app.shealth,2022-05-30 07:00:28.460,67b17f5b-f4c4-4404-973e-f37b74920e00.source_info.json,1.2529677,8641.184,481.75903,12244,VfS0qUERdZ,com.sec.android.app.shealth,0,67b17f5b-f4c4-4404-973e-f37b74920e00.achievement.json,67b17f5b-f4c4-4404-973e-f37b74920e00,1653868800000,
10605,7162e192-2baf-475e-9470-63f2c90be643.binning_data.json,6003804,6000,24,2022-05-30 22:00:02.807,com.sec.android.app.shealth,2022-05-30 22:00:02.807,,1.3560916,8141.709,429.63992,10581,3JD7PDJoKB,com.sec.android.app.shealth,0,7162e192-2baf-475e-9470-63f2c90be643.achievement.json,7162e192-2baf-475e-9470-63f2c90be643,1653868800000,
5398,f0185ac9-020d-41a6-b812-0fafc842a3ce.binning_data.json,3008218,6000,0,2022-06-02 22:00:09.474,com.sec.android.app.shealth,2022-06-01 22:00:04.196,,1.1162244,3357.847,197.45854,5398,SumqgnI0Fz,com.sec.android.app.shealth,0,f0185ac9-020d-41a6-b812-0fafc842a3ce.achievement.json,f0185ac9-020d-41a6-b812-0fafc842a3ce,1654041600000,
242,8c01a54e-aaf9-431f-86f1-4a027a0c0c06.binning_data.json,150742,6000,0,2022-05-17 19:29:28.234,com.sec.android.app.shealth,2022-05-16 23:05:13.561,8c01a54e-aaf9-431f-86f1-4a027a0c0c06.source_info.json,1.2115353,182.63,10.17,242,VfS0qUERdZ,com.sec.android.app.shealth,0,8c01a54e-aaf9-431f-86f1-4a027a0c0c06.achievement.json,8c01a54e-aaf9-431f-86f1-4a027a0c0c06,1652745600000,
6248,1551e55e-05f4-47b8-8963-7e40b1b02938.binning_data.json,3233504,6000,997,2022-06-08 22:04:29.714,com.sec.android.app.shealth,2022-06-08 22:04:29.714,,1.3042768,4217.3853,268.7095,5251,SumqgnI0Fz,com.sec.android.app.shealth,0,1551e55e-05f4-47b8-8963-7e40b1b02938.achievement.json,1551e55e-05f4-47b8-8963-7e40b1b02938,1654646400000,
4642,a075a925-285b-47fa-9cca-8fea93f63cc5.binning_data.json,2606073,6000,0,2022-06-01 22:00:02.018,com.sec.android.app.shealth,2022-06-01 22:00:02.018,,1.3713851,3573.93,187.63995,4642,3JD7PDJoKB,com.sec.android.app.shealth,0,a075a925-285b-47fa-9cca-8fea93f63cc5.achievement.json,a075a925-285b-47fa-9cca-8fea93f63cc5,1654041600000,
7381,68b4f503-0ff8-47f7-9193-6c5cdf6d1698.binning_data.json,3708544,6000,1332,2022-06-11 22:00:07.335,com.sec.android.app.shealth,2022-06-10 22:00:06.732,,1.372638,5090.4883,324.52158,6049,SumqgnI0Fz,com.sec.android.app.shealth,0,68b4f503-0ff8-47f7-9193-6c5cdf6d1698.achievement.json,68b4f503-0ff8-47f7-9193-6c5cdf6d1698,1654819200000,
6287,d4a4b025-dd1b-4973-8ec9-970b8b3959cc.binning_data.json,3670664,6000,2,2022-06-03 22:00:04.832,com.sec.android.app.shealth,2022-06-03 22:00:04.832,,1.3093624,4806.23,255.59999,6285,3JD7PDJoKB,com.sec.android.app.shealth,0,d4a4b025-dd1b-4973-8ec9-970b8b3959cc.achievement.json,d4a4b025-dd1b-4973-8ec9-970b8b3959cc,1654214400000,
860,bfbcf879-c02c-4f2d-8e1d-44387ec60e18.binning_data.json,525391,6000,0,2022-06-01 03:12:35.146,com.sec.android.app.shealth,2022-05-30 22:26:47.546,bfbcf879-c02c-4f2d-8e1d-44387ec60e18.source_info.json,1.084774,569.9306,34.059357,860,VfS0qUERdZ,com.sec.android.app.shealth,0,bfbcf879-c02c-4f2d-8e1d-44387ec60e18.achievement.json,bfbcf879-c02c-4f2d-8e1d-44387ec60e18,1653955200000,
9438,5e4d3e97-5be8-46eb-82b2-e374465507bb.binning_data.json,5342633,6000,9,2022-06-13 22:00:13.171,com.sec.android.app.shealth,2022-06-12 22:00:09.253,,1.0887241,5816.654,337.63553,9429,SumqgnI0Fz,com.sec.android.app.shealth,0,5e4d3e97-5be8-46eb-82b2-e374465507bb.achievement.json,5e4d3e97-5be8-46eb-82b2-e374465507bb,1654992000000,
13025,5dcbc890-3490-4220-9ce5-ced6dee99aba.binning_data.json,7762395,6000,0,2022-06-05 22:00:02.182,com.sec.android.app.shealth,2022-06-05 22:00:02.182,,1.2734253,9884.83,525.05994,13025,3JD7PDJoKB,com.sec.android.app.shealth,0,5dcbc890-3490-4220-9ce5-ced6dee99aba.achievement.json,5dcbc890-3490-4220-9ce5-ced6dee99aba,1654387200000,
7112,baee5d97-1a72-4803-8c2a-46de854fcc62.binning_data.json,4053245,6000,7,2022-06-04 22:00:06.843,com.sec.android.app.shealth,2022-06-03 22:00:07.632,,1.0860974,4402.2197,258.55228,7105,SumqgnI0Fz,com.sec.android.app.shealth,0,baee5d97-1a72-4803-8c2a-46de854fcc62.achievement.json,baee5d97-1a72-4803-8c2a-46de854fcc62,1654214400000,
6277,f5fdfbc8-429f-487d-a14d-8ed025f62f18.binning_data.json,3203246,6000,999,2022-06-14 22:00:07.119,com.sec.android.app.shealth,2022-06-14 22:00:07.119,,1.3280442,4254.0527,268.28674,5278,SumqgnI0Fz,com.sec.android.app.shealth,0,f5fdfbc8-429f-487d-a14d-8ed025f62f18.achievement.json,f5fdfbc8-429f-487d-a14d-8ed025f62f18,1655164800000,
6214,b75f6287-5ae8-4d40-b8d2-450d031cea69.binning_data.json,3504834,6000,0,2022-06-02 04:07:36.570,com.sec.android.app.shealth,2022-06-01 06:27:27.464,b75f6287-5ae8-4d40-b8d2-450d031cea69.source_info.json,1.2386762,4341.355,240.15865,6214,VfS0qUERdZ,com.sec.android.app.shealth,0,b75f6287-5ae8-4d40-b8d2-450d031cea69.achievement.json,b75f6287-5ae8-4d40-b8d2-450d031cea69,1654041600000,
7740,6d879b2e-c430-4d2e-9434-92874dd5fff6.binning_data.json,4511364,6000,10,2022-06-07 22:14:17.224,com.sec.android.app.shealth,2022-06-07 22:00:02.843,,1.3113593,5916.02,313.29996,7730,3JD7PDJoKB,com.sec.android.app.shealth,0,6d879b2e-c430-4d2e-9434-92874dd5fff6.achievement.json,6d879b2e-c430-4d2e-9434-92874dd5fff6,1654560000000,
9196,d4b2ebae-6322-41a1-97d6-3ba31142a9fc.binning_data.json,5342086,6000,16,2022-06-03 04:10:42.297,com.sec.android.app.shealth,2022-06-01 22:02:32.808,d4b2ebae-6322-41a1-97d6-3ba31142a9fc.source_info.json,1.1682625,6240.9595,351.29782,9180,VfS0qUERdZ,com.sec.android.app.shealth,0,d4b2ebae-6322-41a1-97d6-3ba31142a9fc.achievement.json,d4b2ebae-6322-41a1-97d6-3ba31142a9fc,1654128000000,
519,b9e4d5c2-6083-4adc-a27d-3917c36ee73c.binning_data.json,325781,6000,0,2022-05-19 22:00:02.379,com.sec.android.app.shealth,2022-05-19 22:00:02.379,,1.1905514,387.86,21.6,519,3JD7PDJoKB,com.sec.android.app.shealth,0,b9e4d5c2-6083-4adc-a27d-3917c36ee73c.achievement.json,b9e4d5c2-6083-4adc-a27d-3917c36ee73c,1652918400000,
13381,455399b3-65d5-4cce-a8de-3e3b42633b9e.binning_data.json,7772037,6000,0,2022-06-06 22:00:08.118,com.sec.android.app.shealth,2022-06-05 22:00:05.547,,1.0509633,8168.1265,483.53018,13381,SumqgnI0Fz,com.sec.android.app.shealth,0,455399b3-65d5-4cce-a8de-3e3b42633b9e.achievement.json,455399b3-65d5-4cce-a8de-3e3b42633b9e,1654387200000,
6873,f17d058d-502f-4d12-ae79-6b51f3702f6f.binning_data.json,3936895,6000,0,2022-06-08 22:04:29.690,com.sec.android.app.shealth,2022-06-07 22:00:52.720,,1.0722847,4221.473,250.0097,6873,SumqgnI0Fz,com.sec.android.app.shealth,0,f17d058d-502f-4d12-ae79-6b51f3702f6f.achievement.json,f17d058d-502f-4d12-ae79-6b51f3702f6f,1654560000000,
10019,b586cb1b-4d9a-431a-b4d3-28dfcfcff70f.binning_data.json,5591394,6000,1,2022-06-16 22:00:04.630,com.sec.android.app.shealth,2022-06-16 22:00:04.630,,1.116539,6243.01,358.21362,10018,SumqgnI0Fz,com.sec.android.app.shealth,0,b586cb1b-4d9a-431a-b4d3-28dfcfcff70f.achievement.json,b586cb1b-4d9a-431a-b4d3-28dfcfcff70f,1655337600000,
