com.samsung.shealth.tracker.pedometer_day_summary,6212007,5
5603,3ba67352-6382-478e-ab1e-12839a73cb43.binning_data.json,3302289,6000,1,2022-05-21 22:00:01.530,com.sec.android.app.shealth,2022-05-21 22:00:01.530,,1.2918432,4266.04,228.89,5602,3JD7PDJoKB,com.sec.android.app.shealth,0,3ba67352-6382-478e-ab1e-12839a73cb43.achievement.json,3ba67352-6382-478e-ab1e-12839a73cb43,1653091200000,
12240,73c8abb4-2f9e-4f0f-8e5f-9c82c04f1ca1.binning_data.json,6936502,6000,0,2022-06-09 22:00:10.496,com.sec.android.app.shealth,2022-06-09 22:00:10.496,,1.3534818,9388.43,492.77994,12240,3JD7PDJoKB,com.sec.android.app.shealth,0,73c8abb4-2f9e-4f0f-8e5f-9c82c04f1ca1.achievement.json,73c8abb4-2f9e-4f0f-8e5f-9c82c04f1ca1,1654732800000,
8366,3e416687-236d-409b-b35f-9f2e745a309a.binning_data.json,4806426,6000,7,2022-06-03 23:33:04.779,com.sec.android.app.shealth,2022-06-03 05:37:42.800,3e416687-236d-409b-b35f-9f2e745a309a.source_info.json,1.1945388,5741.4634,320.68442,8359,VfS0qUERdZ,com.sec.android.app.shealth,0,3e416687-236d-409b-b35f-9f2e745a309a.achievement.json,3e416687-236d-409b-b35f-9f2e745a309a,1654214400000,
16585,f0ecf6e8-ae3a-4fb9-99f9-676a2733ac1c.binning_data.json,9458544,6000,12,2022-06-19 22:00:05.948,com.sec.android.app.shealth,2022-06-18 22:00:04.682,,1.0746399,10164.529,594.0146,16573,SumqgnI0Fz,com.sec.android.app.shealth,0,f0ecf6e8-ae3a-4fb9-99f9-676a2733ac1c.achievement.json,f0ecf6e8-ae3a-4fb9-99f9-676a2733ac1c,1655510400000,
12782,bc2ec4d8-ca46-400e-b5c7-639f811ce357.binning_data.json,7188629,6000,4,2022-06-10 22:00:06.735,com.sec.android.app.shealth,2022-06-09 22:00:12.820,,1.1040641,7936.708,459.71362,12778,SumqgnI0Fz,com.sec.android.app.shealth,0,bc2ec4d8-ca46-400e-b5c7-639f811ce357.achievement.json,bc2ec4d8-ca46-400e-b5c7-639f811ce357,1654732800000,
13892,7e9c03f9-862d-4f23-a978-1082d63da9a9.binning_data.json,8177327,6000,8,2022-06-04 22:15:23.166,com.sec.android.app.shealth,2022-06-03 22:18:57.684,7e9c03f9-862d-4f23-a978-1082d63da9a9.source_info.json,1.149869,9402.8545,534.23627,13884,VfS0qUERdZ,com.sec.android.app.shealth,0,7e9c03f9-862d-4f23-a978-1082d63da9a9.achievement.json,7e9c03f9-862d-4f23-a978-1082d63da9a9,1654300800000,
5941,fb115e60-9b31-49ac-ac83-3890891f3532.binning_data.json,3337832,6000,20,2022-06-12 22:00:09.405,com.sec.android.app.shealth,2022-06-11 22:00:07.308,,1.1110575,3708.5234,215.3022,5921,SumqgnI0Fz,com.sec.android.app.shealth,0,fb115e60-9b31-49ac-ac83-3890891f3532.achievement.json,fb115e60-9b31-49ac-ac83-3890891f3532,1654905600000,
7861,323b67e7-2ccd-44f6-9fad-4ddeed993c60.binning_data.json,4072515,6000,1076,2022-05-23 22:00:03.596,com.sec.android.app.shealth,2022-05-23 22:00:03.596,,1.6230114,6609.7397,385.49994,6785,3JD7PDJoKB,com.sec.android.app.shealth,0,323b67e7-2ccd-44f6-9fad-4ddeed993c60.achievement.json,323b67e7-2ccd-44f6-9fad-4ddeed993c60,1653264000000,
4737,d1b2d5f4-4475-47d1-b2c8-cff9d936e141.binning_data.json,2678902,6000,0,2022-06-11 22:12:28.825,com.sec.android.app.shealth,2022-06-11 22:00:03.409,,1.3603142,3644.15,192.21999,4737,3JD7PDJoKB,com.sec.android.app.shealth,0,d1b2d5f4-4475-47d1-b2c8-cff9d936e141.achievement.json,d1b2d5f4-4475-47d1-b2c8-cff9d936e141,1654905600000,
9520,d85c9e85-47b1-455b-a050-2b70e6a66529.binning_data.json,5306966,6000,4,2022-06-20 22:00:50.322,com.sec.android.app.shealth,2022-06-20 22:00:50.322,,1.1159267,5922.186,342.8409,9516,SumqgnI0Fz,com.sec.android.app.shealth,0,d85c9e85-47b1-455b-a050-2b70e6a66529.achievement.json,d85c9e85-47b1-455b-a050-2b70e6a66529,1655683200000,
10146,5825aed2-e02d-449b-b9c6-2e7795f9c2b1.binning_data.json,5918798,6000,12,2022-05-25 22:00:03.554,com.sec.android.app.shealth,2022-05-25 22:00:03.554,,1.3107508,7758.07,415.67996,10134,3JD7PDJoKB,com.sec.android.app.shealth,0,5825aed2-e02d-449b-b9c6-2e7795f9c2b1.achievement.json,5825aed2-e02d-449b-b9c6-2e7795f9c2b1,1653436800000,
7170,e682b518-db09-446e-9748-82203599d273.binning_data.json,4012770,6000,28,2022-06-13 22:00:03.635,com.sec.android.app.shealth,2022-06-13 22:00:03.635,,1.38055,5539.83,291.38998,7142,3JD7PDJoKB,com.sec.android.app.shealth,0,e682b518-db09-446e-9748-82203599d273.achievement.json,e682b518-db09-446e-9748-82203599d273,1655078400000,
14869,3a243dac-8d67-47dc-9cf6-02acf316a66a.binning_data.json,8698509,6000,0,2022-06-06 06:00:59.873,com.sec.android.app.shealth,2022-06-04 22:05:40.917,3a243dac-8d67-47dc-9cf6-02acf316a66a.source_info.json,1.1612753,10101.362,566.23,14869,VfS0qUERdZ,com.sec.android.app.shealth,0,3a243dac-8d67-47dc-9cf6-02acf316a66a.achievement.json,3a243dac-8d67-47dc-9cf6-02acf316a66a,1654387200000,
2473,226e7a2a-c656-47ba-8e4b-f836ac585963.binning_data.json,1444302,6000,0,2022-06-06 19:48:24.307,com.sec.android.app.shealth,2022-06-05 22:00:41.904,226e7a2a-c656-47ba-8e4b-f836ac585963.source_info.json,1.3013967,1879.61,100.049965,2473,VfS0qUERdZ,com.sec.android.app.shealth,0,226e7a2a-c656-47ba-8e4b-f836ac585963.achievement.json,226e7a2a-c656-47ba-8e4b-f836ac585963,1654473600000,
6471,d05b76c1-838c-4fb7-8ba9-857657fdb7da.binning_data.json,3556762,6000,26,2022-06-13 22:00:13.244,com.sec.android.app.shealth,2022-06-13 22:00:13.244,,1.1396861,4053.5928,233.9529,6445,SumqgnI0Fz,com.sec.android.app.shealth,0,d05b76c1-838c-4fb7-8ba9-857657fdb7da.achievement.json,d05b76c1-838c-4fb7-8ba9-857657fdb7da,1655078400000,
14786,41b9c692-eb39-4929-ac5c-570da54bad36.binning_data.json,7876812,6000,1117,2022-06-22 22:00:05.612,com.sec.android.app.shealth,2022-06-22 22:00:05.612,,1.2209082,9616.864,582.52936,13669,SumqgnI0Fz,com.sec.android.app.shealth,0,41b9c692-eb39-4929-ac5c-570da54bad36.achievement.json,41b9c692-eb39-4929-ac5c-570da54bad36,1655856000000,
775,9c6ddb6a-a61a-4d64-8cee-1fa27547abb7.binning_data.json,459471,6000,2,2022-06-15 22:00:03.831,com.sec.android.app.shealth,2022-06-15 22:00:03.831,,1.0369308,476.4397,28.250313,773,SumqgnI0Fz,com.sec.android.app.shealth,0,9c6ddb6a-a61a-4d64-8cee-1fa27547abb7.achievement.json,9c6ddb6a-a61a-4d64-8cee-1fa27547abb7,1655251200000,
8535,173a183a-78fe-4fe3-ad07-df165f1a8f38.binning_data.json,4477633,6000,1074,2022-06-08 21:03:21.194,com.sec.android.app.shealth,2022-06-07 22:14:16.948,173a183a-78fe-4fe3-ad07-df165f1a8f38.source_info.json,1.5064428,6745.2993,397.43,7461,VfS0qUERdZ,com.sec.android.app.shealth,0,173a183a-78fe-4fe3-ad07-df165f1a8f38.achievement.json,173a183a-78fe-4fe3-ad07-df165f1a8f38,1654646400000,
16509,42997979-0396-4512-be4d-62247ec7954b.binning_data.json,8996806,6000,1087,2022-05-27 22:18:01.636,com.sec.android.app.shealth,2022-05-27 22:18:01.636,,1.4884393,13391.2,748.9599,15422,3JD7PDJoKB,com.sec.android.app.shealth,0,42997979-0396-4512-be4d-62247ec7954b.achievement.json,42997979-0396-4512-be4d-62247ec7954b,1653609600000,
731,2ee3fa50-09ff-4c2e-862e-1a8c632d6e58.binning_data.json,447241,6000,2,2022-06-15 22:00:01.635,com.sec.android.app.shealth,2022-06-15 22:00:01.635,,1.2424175,555.66003,30.39,729,3JD7PDJoKB,com.sec.android.app.shealth,0,2ee3fa50-09ff-4c2e-862e-1a8c632d6e58.achievement.json,2ee3fa50-09ff-4c2e-862e-1a8c632d6e58,1655251200000,
10804,4894c2f4-84ca-4742-8827-037be7eca0ee.binning_data.json,5996798,6000,13,2022-06-24 22:00:06.264,com.sec.android.app.shealth,2022-06-24 22:00:06.264,,1.1211638,6723.394,387.05374,10791,SumqgnI0Fz,com.sec.android.app.shealth,0,4894c2f4-84ca-4742-8827-037be7eca0ee.achievement.json,4894c2f4-84ca-4742-8827-037be7eca0ee,1656028800000,
14310,7f9a3bd8-6183-4540-8f68-d89c202d49ec.binning_data.json,7564019,6000,1094,2022-06-18 22:00:04.684,com.sec.android.app.shealth,2022-06-17 22:00:04.375,,1.2357605,9347.316,558.65424,13216,SumqgnI0Fz,com.sec.android.app.shealth,0,7f9a3bd8-6183-4540-8f68-d89c202d49ec.achievement.json,7f9a3bd8-6183-4540-8f68-d89c202d49ec,1655424000000,
26439,601f3792-3ad5-44b0-a5ae-dbf7f856db55.binning_data.json,15157218,6000,0,2022-05-28 22:59:44.293,com.sec.android.app.shealth,2022-05-28 22:59:44.293,,1.2252083,18570.75,1057.5322,26439,SumqgnI0Fz,com.sec.android.app.shealth,0,601f3792-3ad5-44b0-a5ae-dbf7f856db55.achievement.json,601f3792-3ad5-44b0-a5ae-dbf7f856db55,1653696000000,
8862,242fed26-261b-4bf2-9336-ff3bebc3bddd.binning_data.json,5135898,6000,10,2022-06-07 22:57:20.298,com.sec.android.app.shealth,2022-06-06 22:02:24.878,242fed26-261b-4bf2-9336-ff3bebc3bddd.source_info.json,1.2043219,6185.2744,341.87955,8852,VfS0qUERdZ,com.sec.android.app.shealth,0,242fed26-261b-4bf2-9336-ff3bebc3bddd.achievement.json,242fed26-261b-4bf2-9336-ff3bebc3bddd,1654560000000,
8522,fee472ef-b80d-44b4-9f0f-457458c16c13.binning_data.json,4354633,6000,1341,2022-06-11 09:58:12.030,com.sec.android.app.shealth,2022-06-10 06:43:04.344,fee472ef-b80d-44b4-9f0f-457458c16c13.source_info.json,1.5001911,6532.7817,391.95996,7181,VfS0qUERdZ,com.sec.android.app.shealth,0,fee472ef-b80d-44b4-9f0f-457458c16c13.achievement.json,fee472ef-b80d-44b4-9f0f-457458c16c13,1654819200000,
11748,10ccb4f7-c340-4440-9818-3d48d88a22a3.binning_data.json,6402065,6000,19,2022-06-17 22:00:01.971,com.sec.android.app.shealth,2022-06-17 22:00:01.971,,1.4217956,9102.43,473.54996,11729,3JD7PDJoKB,com.sec.android.app.shealth,0,10ccb4f7-c340-4440-9818-3d48d88a22a3.achievement.json,10ccb4f7-c340-4440-9818-3d48d88a22a3,1655424000000,
14235,7e13591b-8fc1-4e60-a89b-30c5478a7c13.binning_data.json,8056270,6000,4,2022-06-09 22:14:16.020,com.sec.android.app.shealth,2022-06-08 22:04:43.918,7e13591b-8fc1-4e60-a89b-30c5478a7c13.source_info.json,1.2490159,10062.41,549.92035,14231,VfS0qUERdZ,com.sec.android.app.shealth,0,7e13591b-8fc1-4e60-a89b-30c5478a7c13.achievement.json,7e13591b-8fc1-4e60-a89b-30c5478a7c13,1654732800000,
419,c411343d-cadb-45e0-9b10-963788b9c245.binning_data.json,257527,6000,0,2022-05-31 22:00:03.818,com.sec.android.app.shealth,2022-05-31 22:00:03.818,,1.2253075,315.55,17.54,419,3JD7PDJoKB,com.sec.android.app.shealth,0,c411343d-cadb-45e0-9b10-963788b9c245.achievement.json,c411343d-cadb-45e0-9b10-963788b9c245,1653955200000,
10871,94017cc1-c499-4ea8-b3b6-9eb599779073.binning_data.json,6200582,6000,7,2022-06-12 22:12:09.586,com.sec.android.app.shealth,2022-06-11 22:27:50.507,94017cc1-c499-4ea8-b3b6-9eb599779073.source_info.json,1.2114217,7511.52,415.70236,10864,VfS0qUERdZ,com.sec.android.app.shealth,0,94017cc1-c499-4ea8-b3b6-9eb599779073.achievement.json,94017cc1-c499-4ea8-b3b6-9eb599779073,1654992000000,
8121,f9c5904d-0505-415f-8b04-c10549e16e76.binning_data.json,4580501,6000,24,2022-06-19 22:00:05.937,com.sec.android.app.shealth,2022-06-19 22:00:05.937,,1.098103,5029.8623,293.09427,8097,SumqgnI0Fz,com.sec.android.app.shealth,0,f9c5904d-0505-415f-8b04-c10549e16e76.achievement.json,f9c5904d-0505-415f-8b04-c10549e16e76,1655596800000,
7728,f5eab81b-7162-4b76-b585-26373856a418.binning_data.json,4486569,6000,0,2022-06-19 22:00:03.446,com.sec.android.app.shealth,2022-06-19 22:00:03.446,,1.3149601,5899.66,312.68,7728,3JD7PDJoKB,com.sec.android.app.shealth,0,f5eab81b-7162-4b76-b585-26373856a418.achievement.json,f5eab81b-7162-4b76-b585-26373856a418,1655596800000,
7646,6a0392c9-ed96-4fbc-bcdd-bf6cdb0870e5.binning_data.json,4503374,6000,0,2022-06-02 22:00:06.437,com.sec.android.app.shealth,2022-06-02 22:00:06.437,,1.290299,5810.7,309.38998,7646,3JD7PDJoKB,com.sec.android.app.shealth,0,6a0392c9-ed96-4fbc-bcdd-bf6cdb0870e5.achievement.json,6a0392c9-ed96-4fbc-bcdd-bf6cdb0870e5,1654128000000,
6734,2043f94a-533f-4eea-a24f-4a93bf2f79f1.binning_data.json,3814178,6000,0,2022-06-11 22:30:25.233,com.sec.android.app.shealth,2022-06-11 08:12:56.337,2043f94a-533f-4eea-a24f-4a93bf2f79f1.source_info.json,1.1999876,4576.967,256.21152,6734,VfS0qUERdZ,com.sec.android.app.shealth,0,2043f94a-533f-4eea-a24f-4a93bf2f79f1.achievement.json,2043f94a-533f-4eea-a24f-4a93bf2f79f1,1654905600000,
7677,391e1139-5450-4b2f-8c05-d9c8075f434a.binning_data.json,3935365,6000,1088,2022-06-14 21:51:27.497,com.sec.android.app.shealth,2022-06-13 22:30:22.401,391e1139-5450-4b2f-8c05-d9c8075f434a.source_info.json,1.5010344,5907.119,347.99265,6589,VfS0qUERdZ,com.sec.android.app.shealth,0,391e1139-5450-4b2f-8c05-d9c8075f434a.achievement.json,391e1139-5450-4b2f-8c05-d9c8075f434a,1655164800000,
9905,7194dec7-6ee8-44bd-ac80-9ba4b5e502dc.binning_data.json,5626375,6000,0,2022-06-21 22:00:04.959,com.sec.android.app.shealth,2022-06-21 22:00:04.959,,1.0823159,6089.5156,356.95212,9905,SumqgnI0Fz,com.sec.android.app.shealth,0,7194dec7-6ee8-44bd-ac80-9ba4b5e502dc.achievement.json,7194dec7-6ee8-44bd-ac80-9ba4b5e502dc,1655769600000,
9766,c1fbd1f1-6947-42c7-a89c-9496e9e872ef.binning_data.json,5613390,6000,0,2022-06-21 22:00:02.199,com.sec.android.app.shealth,2022-06-21 22:00:02.199,,1.3310779,7471.8604,395.03998,9766,3JD7PDJoKB,com.sec.android.app.shealth,0,c1fbd1f1-6947-42c7-a89c-9496e9e872ef.achievement.json,c1fbd1f1-6947-42c7-a89c-9496e9e872ef,1655769600000,
11569,1ba4ba3c-8feb-48a9-8718-30ef33bbe633.binning_data.json,6955098,6000,6,2022-06-04 22:00:02.827,com.sec.android.app.shealth,2022-06-04 22:00:02.827,,1.2593769,8759.09,467.02997,11563,3JD7PDJoKB,com.sec.android.app.shealth,0,1ba4ba3c-8feb-48a9-8718-30ef33bbe633.achievement.json,1ba4ba3c-8feb-48a9-8718-30ef33bbe633,1654300800000,
8248,3f47c34b-24d9-47bd-98a9-470d456f4be3.binning_data.json,4596811,6000,37,2022-06-13 21:56:12.283,com.sec.android.app.shealth,2022-06-12 22:12:28.055,3f47c34b-24d9-47bd-98a9-470d456f4be3.source_info.json,1.2768861,5869.605,319.63138,8211,VfS0qUERdZ,com.sec.android.app.shealth,0,3f47c34b-24d9-47bd-98a9-470d456f4be3.achievement.json,3f47c34b-24d9-47bd-98a9-470d456f4be3,1655078400000,
11541,08ba49d3-fc72-4e02-b6f3-5c7be33a13f0.binning_data.json,6502906,6000,1,2022-06-16 21:36:47.502,com.sec.android.app.shealth,2022-06-16 08:19:02.508,08ba49d3-fc72-4e02-b6f3-5c7be33a13f0.source_info.json,1.2309793,8004.9424,440.01248,11540,VfS0qUERdZ,com.sec.android.app.shealth,0,08ba49d3-fc72-4e02-b6f3-5c7be33a13f0.achievement.json,08ba49d3-fc72-4e02-b6f3-5c7be33a13f0,1655337600000,
7532,17c09595-0bfd-4674-ba90-d0cf5077509e.binning_data.json,4203769,6000,0,2022-06-23 22:00:06.151,com.sec.android.app.shealth,2022-06-23 22:00:06.151,,1.1222212,4717.5596,273.85336,7532,SumqgnI0Fz,com.sec.android.app.shealth,0,17c09595-0bfd-4674-ba90-d0cf5077509e.achievement.json,17c09595-0bfd-4674-ba90-d0cf5077509e,1655942400000,
2460,0557870b-da5b-44c6-aa75-16a347f40ae3.binning_data.json,1436446,6000,0,2022-06-06 22:00:03.386,com.sec.android.app.shealth,2022-06-06 22:00:03.386,,1.3029169,1871.57,99.579994,2460,3JD7PDJoKB,com.sec.android.app.shealth,0,0557870b-da5b-44c6-aa75-16a347f40ae3.achievement.json,0557870b-da5b-44c6-aa75-16a347f40ae3,1654473600000,
7552,7791782d-7110-4c15-ac96-83d8383db22b.binning_data.json,4300160,6000,10,2022-06-23 22:00:03.514,com.sec.android.app.shealth,2022-06-23 22:00:03.514,,1.346408,5789.77,306.18,7542,3JD7PDJoKB,com.sec.android.app.shealth,0,7791782d-7110-4c15-ac96-83d8383db22b.achievement.json,7791782d-7110-4c15-ac96-83d8383db22b,1655942400000,
17739,6f9af63f-4771-4a1f-b427-727c880ec177.binning_data.json,10173167,6000,12,2022-06-19 01:30:43.568,com.sec.android.app.shealth,2022-06-17 22:07:33.488,6f9af63f-4771-4a1f-b427-727c880ec177.source_info.json,1.1946789,12153.669,673.3285,17727,VfS0qUERdZ,com.sec.android.app.shealth,0,6f9af63f-4771-4a1f-b427-727c880ec177.achievement.json,6f9af63f-4771-4a1f-b427-727c880ec177,1655510400000,
1323,01752166-74ed-4255-85f2-2220a3f6e58a.binning_data.json,799863,6000,4,2022-06-15 21:09:23.321,com.sec.android.app.shealth,2022-06-14 22:00:33.997,01752166-74ed-4255-85f2-2220a3f6e58a.source_info.json,1.1377028,910.0064,51.680283,1319,VfS0qUERdZ,com.sec.android.app.shealth,0,01752166-74ed-4255-85f2-2220a3f6e58a.achievement.json,01752166-74ed-4255-85f2-2220a3f6e58a,1655251200000,
7591,3159377d-7a8f-454f-ad72-9c82625a1c25.binning_data.json,3945205,6000,1066,2022-06-08 22:04:22.339,com.sec.android.app.shealth,2022-06-07 22:14:17.227,,1.6260724,6415.19,373.16998,6525,3JD7PDJoKB,com.sec.android.app.shealth,0,3159377d-7a8f-454f-ad72-9c82625a1c25.achievement.json,3159377d-7a8f-454f-ad72-9c82625a1c25,1654646400000,
11352,6996c7d3-a374-41b2-b712-7d0b4a1ffd02.binning_data.json,6424153,6000,7,2022-06-20 20:52:04.781,com.sec.android.app.shealth,2022-06-19 22:12:32.682,6996c7d3-a374-41b2-b712-7d0b4a1ffd02.source_info.json,1.2228259,7855.622,435.49463,11345,VfS0qUERdZ,com.sec.android.app.shealth,0,6996c7d3-a374-41b2-b712-7d0b4a1ffd02.achievement.json,6996c7d3-a374-41b2-b712-7d0b4a1ffd02,1655683200000,
6527,a8cb9461-2bf5-4e6a-beb6-6ab4f2539147.binning_data.json,3508445,6000,366,2022-06-10 22:00:02.395,com.sec.android.app.shealth,2022-06-10 22:00:02.395,,1.4983271,5256.7993,288.91995,6161,3JD7PDJoKB,com.sec.android.app.shealth,0,a8cb9461-2bf5-4e6a-beb6-6ab4f2539147.achievement.json,a8cb9461-2bf5-4e6a-beb6-6ab4f2539147,1654819200000,
17532,8ac7968c-618d-4450-85d3-b1d156854742.binning_data.json,9436181,6000,1147,2022-06-22 19:48:14.746,com.sec.android.app.shealth,2022-06-22 05:05:56.806,8ac7968c-618d-4450-85d3-b1d156854742.source_info.json,1.394183,13155.764,755.67426,16385,VfS0qUERdZ,com.sec.android.app.shealth,0,8ac7968c-618d-4450-85d3-b1d156854742.achievement.json,8ac7968c-618d-4450-85d3-b1d156854742,1655856000000,
15697,a74b0ed4-c3fd-4289-936c-db98bbeb64c2.binning_data.json,8340792,6000,1105,2022-06-17 23:09:21.127,com.sec.android.app.shealth,2022-06-16 22:04:00.889,a74b0ed4-c3fd-4289-936c-db98bbeb64c2.source_info.json,1.3878018,11575.367,653.52625,14592,VfS0qUERdZ,com.sec.android.app.shealth,0,a74b0ed4-c3fd-4289-936c-db98bbeb64c2.achievement.json,a74b0ed4-c3fd-4289-936c-db98bbeb64c2,1655424000000,
8739,ab616ed1-1888-4329-af4d-f6c4cf2f960f.binning_data.json,5005930,6000,1,2022-06-12 22:00:02.384,com.sec.android.app.shealth,2022-06-12 22:00:02.384,,1.3377713,6696.79,352.81998,8738,3JD7PDJoKB,com.sec.android.app.shealth,0,ab616ed1-1888-4329-af4d-f6c4cf2f960f.achievement.json,ab616ed1-1888-4329-af4d-f6c4cf2f960f,1654992000000,
12874,8e0435dd-cde0-44ad-9c6a-f2d232abd93b.binning_data.json,7184578,6000,25,2022-06-24 22:07:53.142,com.sec.android.app.shealth,2022-06-24 06:24:42.776,8e0435dd-cde0-44ad-9c6a-f2d232abd93b.source_info.json,1.2518688,8994.151,492.4386,12849,VfS0qUERdZ,com.sec.android.app.shealth,0,8e0435dd-cde0-44ad-9c6a-f2d232abd93b.achievement.json,8e0435dd-cde0-44ad-9c6a-f2d232abd93b,1656028800000,
6737,861928c3-bb5b-4981-bfac-bb4f76fc5ca6.binning_data.json,3442097,6000,977,2022-06-14 22:00:02.750,com.sec.android.app.shealth,2022-06-14 22:00:02.750,,1.6624106,5722.1797,331.58002,5760,3JD7PDJoKB,com.sec.android.app.shealth,0,861928c3-bb5b-4981-bfac-bb4f76fc5ca6.achievement.json,861928c3-bb5b-4981-bfac-bb4f76fc5ca6,1655164800000,
9307,d879df29-1781-4ec1-8605-947158a15288.binning_data.json,5319415,6000,22,2022-06-19 21:51:34.751,com.sec.android.app.shealth,2022-06-19 09:34:22.765,d879df29-1781-4ec1-8605-947158a15288.source_info.json,1.2059768,6415.0923,355.43747,9285,VfS0qUERdZ,com.sec.android.app.shealth,0,d879df29-1781-4ec1-8605-947158a15288.achievement.json,d879df29-1781-4ec1-8605-947158a15288,1655596800000,
9308,d67aef66-74aa-46bd-bb35-b84aeabca181.binning_data.json,5264943,6000,0,2022-06-16 22:00:01.975,com.sec.android.app.shealth,2022-06-16 22:00:01.975,,1.3579233,7149.39,376.55997,9308,3JD7PDJoKB,com.sec.android.app.shealth,0,d67aef66-74aa-46bd-bb35-b84aeabca181.achievement.json,d67aef66-74aa-46bd-bb35-b84aeabca181,1655337600000,
11419,7ffc55b1-1190-4638-9e5b-055a81a69d76.binning_data.json,6516279,6000,0,2022-06-21 21:16:16.955,com.sec.android.app.shealth,2022-06-21 05:09:02.516,7ffc55b1-1190-4638-9e5b-055a81a69d76.source_info.json,1.1961654,7794.549,435.2943,11419,VfS0qUERdZ,com.sec.android.app.shealth,0,7ffc55b1-1190-4638-9e5b-055a81a69d76.achievement.json,7ffc55b1-1190-4638-9e5b-055a81a69d76,1655769600000,
15641,073a47e6-d797-4cb5-aff7-f117461c4982.binning_data.json,9101240,6000,0,2022-06-18 22:00:02.677,com.sec.android.app.shealth,2022-06-18 22:00:02.677,,1.3083744,11907.83,629.39996,15641,3JD7PDJoKB,com.sec.android.app.shealth,0,073a47e6-d797-4cb5-aff7-f117461c4982.achievement.json,073a47e6-d797-4cb5-aff7-f117461c4982,1655510400000,
9832,7b565ebb-4958-4fad-8bde-3f1bc3ab427a.binning_data.json,5603768,6000,3,2022-06-20 22:00:04.187,com.sec.android.app.shealth,2022-06-20 22:00:04.187,,1.3466885,7546.5303,398.21997,9829,3JD7PDJoKB,com.sec.android.app.shealth,0,7b565ebb-4958-4fad-8bde-3f1bc3ab427a.achievement.json,7b565ebb-4958-4fad-8bde-3f1bc3ab427a,1655683200000,
9192,0c2a1c44-869c-45d8-a805-f0d655149395.binning_data.json,5183103,6000,10,2022-06-23 21:32:26.183,com.sec.android.app.shealth,2022-06-23 07:51:48.265,0c2a1c44-869c-45d8-a805-f0d655149395.source_info.json,1.2488611,6472.975,354.31647,9182,VfS0qUERdZ,com.sec.android.app.shealth,0,0c2a1c44-869c-45d8-a805-f0d655149395.achievement.json,0c2a1c44-869c-45d8-a805-f0d655149395,1655942400000,
15158,ac67af6e-5b2e-4bd7-aad1-50c9c093ddd5.binning_data.json,8162318,6000,1117,2022-06-22 22:00:02.679,com.sec.android.app.shealth,2022-06-22 22:00:02.679,,1.524111,12440.279,695.35,14041,3JD7PDJoKB,com.sec.android.app.shealth,0,ac67af6e-5b2e-4bd7-aad1-50c9c093ddd5.achievement.json,ac67af6e-5b2e-4bd7-aad1-50c9c093ddd5,1655856000000,
90,9aedc4a0-905b-4fd5-a507-b8f6436f8beb.binning_data.json,60812,6000,0,2022-06-25 13:43:01.330,com.sec.android.app.shealth,2022-06-24 22:07:52.755,9aedc4a0-905b-4fd5-a507-b8f6436f8beb.source_info.json,1.1004233,66.920006,3.63,90,VfS0qUERdZ,com.sec.android.app.shealth,0,9aedc4a0-905b-4fd5-a507-b8f6436f8beb.achievement.json,9aedc4a0-905b-4fd5-a507-b8f6436f8beb,1656115200000,
11105,fa39514d-9b16-4557-ab2d-b9557b4c7518.binning_data.json,6214301,6000,25,2022-06-24 22:00:02.571,com.sec.android.app.shealth,2022-06-24 22:00:02.571,,1.3766971,8555.21,449.32996,11080,3JD7PDJoKB,com.sec.android.app.shealth,0,fa39514d-9b16-4557-ab2d-b9557b4c7518.achievement.json,fa39514d-9b16-4557-ab2d-b9557b4c7518,1656028800000,
